i,j,shade,mid,file_name,partition,destroy_label,color
10.441672358213273,80.45029548327018,2.66319517072965,9.033236367353428,eval/a_10.441672358213273_80.45029548327018_2.66319517072965_9.033236367353428.png,1,0,0
10.441672358213273,80.98862060366508,3.4422286005859655,10.19337420826356,eval/a_10.441672358213273_80.98862060366508_3.4422286005859655_10.19337420826356.png,1,0,0
10.441672358213273,81.53455735282066,2.51942967285415,9.432358218590315,eval/a_10.441672358213273_81.53455735282066_2.51942967285415_9.432358218590315.png,1,0,0
10.441672358213273,81.97324336171637,3.3187509107794706,7.693863934303672,eval/a_10.441672358213273_81.97324336171637_3.3187509107794706_7.693863934303672.png,1,0,0
10.441672358213273,82.53687766056167,3.9736877654245255,10.765016220028974,eval/a_10.441672358213273_82.53687766056167_3.9736877654245255_10.765016220028974.png,1,0,0
10.441672358213273,83.05030727049562,12.518334669146798,10.85872944938739,eval/a_10.441672358213273_83.05030727049562_12.518334669146798_10.85872944938739.png,1,1,0
10.441672358213273,83.48956081542617,4.264681652053019,9.507324837181201,eval/a_10.441672358213273_83.48956081542617_4.264681652053019_9.507324837181201.png,1,0,0
10.441672358213273,83.93951536765792,10.521254716291423,5.802760545736159,eval/a_10.441672358213273_83.93951536765792_10.521254716291423_5.802760545736159.png,1,1,0
10.441672358213273,84.5252304427105,4.4902141986765525,10.850930956513592,eval/a_10.441672358213273_84.5252304427105_4.4902141986765525_10.850930956513592.png,1,0,0
10.441672358213273,85.01593648319789,2.9364004633770717,9.76440949025143,eval/a_10.441672358213273_85.01593648319789_2.9364004633770717_9.76440949025143.png,1,0,0
10.441672358213273,85.45983867771236,4.091470898151092,11.939440027742654,eval/a_10.441672358213273_85.45983867771236_4.091470898151092_11.939440027742654.png,1,0,0
10.441672358213273,86.0125865711081,4.695033715065737,9.040864355003652,eval/a_10.441672358213273_86.0125865711081_4.695033715065737_9.040864355003652.png,1,0,0
10.441672358213273,86.42300031251845,3.0229815188180598,11.478546266034844,eval/a_10.441672358213273_86.42300031251845_3.0229815188180598_11.478546266034844.png,1,0,0
10.441672358213273,87.013892153537,2.0,11.78111643574521,eval/a_10.441672358213273_87.013892153537_2_11.78111643574521.png,1,0,0
10.441672358213273,87.55223082539987,3.1514481983201192,11.398254798292806,eval/a_10.441672358213273_87.55223082539987_3.1514481983201192_11.398254798292806.png,1,0,0
10.441672358213273,87.90574125453145,3.011332180697071,9.607168664029157,eval/a_10.441672358213273_87.90574125453145_3.011332180697071_9.607168664029157.png,1,0,0
10.441672358213273,88.43929276718796,2.7646665006444424,10.880740884419575,eval/a_10.441672358213273_88.43929276718796_2.7646665006444424_10.880740884419575.png,1,0,0
10.916179787855764,48.00097855826599,10.712771450573946,4.556224525417516,eval/a_10.916179787855764_48.00097855826599_10.712771450573946_4.556224525417516.png,1,0,0
10.916179787855764,48.48006317152033,9.836724884409957,6.596159093255397,eval/a_10.916179787855764_48.48006317152033_9.836724884409957_6.596159093255397.png,1,0,0
10.916179787855764,49.092609923254074,9.156160999538299,5.264549784359852,eval/a_10.916179787855764_49.092609923254074_9.156160999538299_5.264549784359852.png,1,0,0
10.916179787855764,49.45192058891156,10.143002724852728,6.296828770200858,eval/a_10.916179787855764_49.45192058891156_10.143002724852728_6.296828770200858.png,1,0,0
10.916179787855764,50.05216374805456,8.20627778802416,5.81828684272839,eval/a_10.916179787855764_50.05216374805456_8.20627778802416_5.81828684272839.png,1,0,0
10.916179787855764,50.440040261943246,8.912925951418167,3.095613347663805,eval/a_10.916179787855764_50.440040261943246_8.912925951418167_3.095613347663805.png,1,0,0
10.916179787855764,50.97219502709645,8.494822842117753,5.546749754767807,eval/a_10.916179787855764_50.97219502709645_8.494822842117753_5.546749754767807.png,1,0,0
10.916179787855764,51.449878518388076,8.981183759960372,4.503745745989566,eval/a_10.916179787855764_51.449878518388076_8.981183759960372_4.503745745989566.png,1,0,0
10.916179787855764,52.012104459156035,9.699428578711577,5.767231013143672,eval/a_10.916179787855764_52.012104459156035_9.699428578711577_5.767231013143672.png,1,0,0
10.916179787855764,52.446177579144134,8.023832212146063,6.716414103423068,eval/a_10.916179787855764_52.446177579144134_8.023832212146063_6.716414103423068.png,1,0,0
10.916179787855764,52.916546160767844,8.34292686389352,7.191285098835075,eval/a_10.916179787855764_52.916546160767844_8.34292686389352_7.191285098835075.png,1,0,0
10.916179787855764,53.56241054378575,8.037248696451442,4.908210547772088,eval/a_10.916179787855764_53.56241054378575_8.037248696451442_4.908210547772088.png,1,0,0
10.916179787855764,53.99732468984014,10.286326967096576,6.078311399191928,eval/a_10.916179787855764_53.99732468984014_10.286326967096576_6.078311399191928.png,1,0,0
10.916179787855764,54.43763189049367,9.590158165895875,6.63943433833358,eval/a_10.916179787855764_54.43763189049367_9.590158165895875_6.63943433833358.png,1,0,0
10.916179787855764,55.010740930566854,6.859101181262666,5.907979938521009,eval/a_10.916179787855764_55.010740930566854_6.859101181262666_5.907979938521009.png,1,0,0
10.916179787855764,55.49247538994706,8.47419927168704,5.456367145939766,eval/a_10.916179787855764_55.49247538994706_8.47419927168704_5.456367145939766.png,1,0,0
10.916179787855764,55.97556982523171,9.05953016655594,6.14792865428226,eval/a_10.916179787855764_55.97556982523171_9.05953016655594_6.14792865428226.png,1,0,0
10.916179787855764,56.58236399932391,5.970478407767811,6.739613656204715,eval/a_10.916179787855764_56.58236399932391_5.970478407767811_6.739613656204715.png,1,0,0
10.916179787855764,56.969408344113326,7.395294322900948,5.706843394565864,eval/a_10.916179787855764_56.969408344113326_7.395294322900948_5.706843394565864.png,1,0,0
10.916179787855764,57.52214965582501,8.135558317399665,6.937156041733227,eval/a_10.916179787855764_57.52214965582501_8.135558317399665_6.937156041733227.png,1,0,0
10.916179787855764,57.96196121121608,7.741266936065506,5.426871953088629,eval/a_10.916179787855764_57.96196121121608_7.741266936065506_5.426871953088629.png,1,0,0
10.916179787855764,58.48258283626327,6.7689419677083835,6.634515770510125,eval/a_10.916179787855764_58.48258283626327_6.7689419677083835_6.634515770510125.png,1,0,0
10.916179787855764,58.9744561317307,6.151373418002418,7.021892127610958,eval/a_10.916179787855764_58.9744561317307_6.151373418002418_7.021892127610958.png,1,0,0
10.916179787855764,59.46873882198457,9.737157340700549,7.703723814313269,eval/a_10.916179787855764_59.46873882198457_9.737157340700549_7.703723814313269.png,1,0,0
10.916179787855764,60.027439114272845,7.553658030248489,8.41152307305509,eval/a_10.916179787855764_60.027439114272845_7.553658030248489_8.41152307305509.png,1,0,0
10.916179787855764,60.43446466222467,8.125426644929924,8.276213397498402,eval/a_10.916179787855764_60.43446466222467_8.125426644929924_8.276213397498402.png,1,0,0
10.916179787855764,60.90078578096074,3.1994686274703783,12.524732245594247,eval/a_10.916179787855764_60.90078578096074_3.1994686274703783_12.524732245594247.png,1,1,0
10.916179787855764,61.51160922151803,7.063881213006528,9.517278739707624,eval/a_10.916179787855764_61.51160922151803_7.063881213006528_9.517278739707624.png,1,0,0
10.916179787855764,61.90351866465443,5.71244522839651,6.846998382422629,eval/a_10.916179787855764_61.90351866465443_5.71244522839651_6.846998382422629.png,1,0,0
10.916179787855764,62.56378611206249,5.583329070026301,6.776470230274518,eval/a_10.916179787855764_62.56378611206249_5.583329070026301_6.776470230274518.png,1,0,0
10.916179787855764,62.97555316273162,7.103915416364023,6.864767074782382,eval/a_10.916179787855764_62.97555316273162_7.103915416364023_6.864767074782382.png,1,0,0
10.916179787855764,63.49819081363289,7.08919646587264,6.726150960396028,eval/a_10.916179787855764_63.49819081363289_7.08919646587264_6.726150960396028.png,1,0,0
10.916179787855764,64.06019743431004,6.7896902266827865,7.053512218899829,eval/a_10.916179787855764_64.06019743431004_6.7896902266827865_7.053512218899829.png,1,0,0
10.916179787855764,64.51441508912117,6.8839694107118525,9.146396229073824,eval/a_10.916179787855764_64.51441508912117_6.8839694107118525_9.146396229073824.png,1,0,0
10.916179787855764,64.97005410600921,5.211738463560669,7.876943348561655,eval/a_10.916179787855764_64.97005410600921_5.211738463560669_7.876943348561655.png,1,0,0
10.916179787855764,65.43661626037829,4.6723294308359336,10.015367040072444,eval/a_10.916179787855764_65.43661626037829_4.6723294308359336_10.015367040072444.png,1,0,0
10.916179787855764,65.91622512407983,5.723997805141064,7.1869572230905,eval/a_10.916179787855764_65.91622512407983_5.723997805141064_7.1869572230905.png,1,0,0
10.916179787855764,66.41967157316945,6.765479080405275,9.683463487339669,eval/a_10.916179787855764_66.41967157316945_6.765479080405275_9.683463487339669.png,1,0,0
10.916179787855764,66.95993381322016,5.785843729456401,7.541407353309053,eval/a_10.916179787855764_66.95993381322016_5.785843729456401_7.541407353309053.png,1,0,0
10.916179787855764,67.48422662612379,6.633623591046626,7.6192330417803715,eval/a_10.916179787855764_67.48422662612379_6.633623591046626_7.6192330417803715.png,1,0,0
10.916179787855764,68.08881247966372,6.2120572455910015,8.61586348080482,eval/a_10.916179787855764_68.08881247966372_6.2120572455910015_8.61586348080482.png,1,0,0
10.916179787855764,68.42442420289947,5.857185456959385,7.745220176006959,eval/a_10.916179787855764_68.42442420289947_5.857185456959385_7.745220176006959.png,1,0,0
10.916179787855764,68.952763041316,4.633371941405753,7.936201014274219,eval/a_10.916179787855764_68.952763041316_4.633371941405753_7.936201014274219.png,1,0,0
10.916179787855764,69.59436803030574,3.6673073288206997,9.5562684239821,eval/a_10.916179787855764_69.59436803030574_3.6673073288206997_9.5562684239821.png,1,0,0
10.916179787855764,70.04049900584897,11.977052416946249,11.186925109896173,eval/a_10.916179787855764_70.04049900584897_11.977052416946249_11.186925109896173.png,1,1,0
10.916179787855764,70.47924651973726,5.111426490363186,7.58906065613677,eval/a_10.916179787855764_70.47924651973726_5.111426490363186_7.58906065613677.png,1,0,0
10.916179787855764,71.08339190562984,5.249876742547624,9.00080053778724,eval/a_10.916179787855764_71.08339190562984_5.249876742547624_9.00080053778724.png,1,0,0
10.916179787855764,71.58842272302986,5.870420968986504,12.573986465057747,eval/a_10.916179787855764_71.58842272302986_5.870420968986504_12.573986465057747.png,1,1,0
10.916179787855764,72.01870342624026,3.369253991377716,6.575015596445219,eval/a_10.916179787855764_72.01870342624026_3.369253991377716_6.575015596445219.png,1,0,0
10.916179787855764,72.4135255830844,3.8520247535879024,6.643955667590522,eval/a_10.916179787855764_72.4135255830844_3.8520247535879024_6.643955667590522.png,1,0,0
10.916179787855764,73.0387326059888,5.046352226747876,8.995661883541853,eval/a_10.916179787855764_73.0387326059888_5.046352226747876_8.995661883541853.png,1,0,0
10.916179787855764,73.45848266486087,2.196742884664859,10.265394409387278,eval/a_10.916179787855764_73.45848266486087_2.196742884664859_10.265394409387278.png,1,0,0
10.916179787855764,74.0373270916472,12.34633065984656,7.100745834959004,eval/a_10.916179787855764_74.0373270916472_12.34633065984656_7.100745834959004.png,1,1,0
10.916179787855764,74.58007598272651,4.326434297106157,10.387153429699644,eval/a_10.916179787855764_74.58007598272651_4.326434297106157_10.387153429699644.png,1,0,0
10.916179787855764,74.9591893767504,4.142448800941252,9.90704905761732,eval/a_10.916179787855764_74.9591893767504_4.142448800941252_9.90704905761732.png,1,0,0
10.916179787855764,75.51478776912636,4.1160353281512645,8.391176026112221,eval/a_10.916179787855764_75.51478776912636_4.1160353281512645_8.391176026112221.png,1,0,0
10.916179787855764,75.93673739082634,2.1356118493375864,9.455866890166597,eval/a_10.916179787855764_75.93673739082634_2.1356118493375864_9.455866890166597.png,1,0,0
10.916179787855764,76.54032568383695,8.869276164219952,10.431992595198619,eval/a_10.916179787855764_76.54032568383695_8.869276164219952_10.431992595198619.png,1,1,0
10.916179787855764,76.92490170087069,4.040240295979078,8.90016481781237,eval/a_10.916179787855764_76.92490170087069_4.040240295979078_8.90016481781237.png,1,0,0
10.916179787855764,77.50715486171832,5.9701058312011455,9.364697642841655,eval/a_10.916179787855764_77.50715486171832_5.9701058312011455_9.364697642841655.png,1,1,0
10.916179787855764,78.05523968721732,4.342177308674643,9.035860815328416,eval/a_10.916179787855764_78.05523968721732_4.342177308674643_9.035860815328416.png,1,0,0
10.916179787855764,78.50846559410884,8.161390921914373,8.133987287682285,eval/a_10.916179787855764_78.50846559410884_8.161390921914373_8.133987287682285.png,1,1,0
10.916179787855764,79.00649737202669,2.75235533907945,6.032194635524561,eval/a_10.916179787855764_79.00649737202669_2.75235533907945_6.032194635524561.png,1,1,0
10.916179787855764,79.56313638324772,5.813125713910537,9.369772853184099,eval/a_10.916179787855764_79.56313638324772_5.813125713910537_9.369772853184099.png,1,0,0
10.916179787855764,80.01162254597745,3.547910957392133,8.92500402585782,eval/a_10.916179787855764_80.01162254597745_3.547910957392133_8.92500402585782.png,1,0,0
10.916179787855764,80.42454701725387,8.737496905941306,7.281773737499942,eval/a_10.916179787855764_80.42454701725387_8.737496905941306_7.281773737499942.png,1,1,0
10.916179787855764,80.92806186938893,3.3281341101726563,10.488977317754253,eval/a_10.916179787855764_80.92806186938893_3.3281341101726563_10.488977317754253.png,1,0,0
10.916179787855764,81.51490266483512,2.661567719486329,9.286908094875246,eval/a_10.916179787855764_81.51490266483512_2.661567719486329_9.286908094875246.png,1,0,0
10.916179787855764,82.09097278606455,3.851685985310146,8.27879609284642,eval/a_10.916179787855764_82.09097278606455_3.851685985310146_8.27879609284642.png,1,0,0
10.916179787855764,82.46877039410518,4.217430924528958,10.672014069603637,eval/a_10.916179787855764_82.46877039410518_4.217430924528958_10.672014069603637.png,1,0,0
10.916179787855764,82.98159052327247,2.683133740192738,11.831745886208678,eval/a_10.916179787855764_82.98159052327247_2.683133740192738_11.831745886208678.png,1,0,0
10.916179787855764,83.55150155392792,2.0,8.85799296465188,eval/a_10.916179787855764_83.55150155392792_2_8.85799296465188.png,1,0,0
10.916179787855764,84.04059957554794,3.2676360398246582,9.103535402076426,eval/a_10.916179787855764_84.04059957554794_3.2676360398246582_9.103535402076426.png,1,0,0
10.916179787855764,84.54766743541656,3.3181687513471583,10.671729789562855,eval/a_10.916179787855764_84.54766743541656_3.3181687513471583_10.671729789562855.png,1,0,0
10.916179787855764,85.08043801879018,2.8298895738695036,10.09990015238411,eval/a_10.916179787855764_85.08043801879018_2.8298895738695036_10.09990015238411.png,1,0,0
10.916179787855764,85.56741055548181,2.697640718437727,10.740918718755925,eval/a_10.916179787855764_85.56741055548181_2.697640718437727_10.740918718755925.png,1,0,0
10.916179787855764,86.0645261087338,2.2444156182270874,11.654455857584209,eval/a_10.916179787855764_86.0645261087338_2.2444156182270874_11.654455857584209.png,1,0,0
10.916179787855764,86.53310374800878,3.4376442974305528,8.91469707376443,eval/a_10.916179787855764_86.53310374800878_3.4376442974305528_8.91469707376443.png,1,1,0
10.916179787855764,86.9565584407744,3.1796300830449504,12.013517568843563,eval/a_10.916179787855764_86.9565584407744_3.1796300830449504_12.013517568843563.png,1,0,0
10.916179787855764,87.52542220186552,2.0,9.448506848282362,eval/a_10.916179787855764_87.52542220186552_2_9.448506848282362.png,1,0,0
10.916179787855764,87.97754521878782,2.0,11.931403892910957,eval/a_10.916179787855764_87.97754521878782_2_11.931403892910957.png,1,0,0
10.916179787855764,88.50253918151206,2.995938057657297,10.573080597026825,eval/a_10.916179787855764_88.50253918151206_2.995938057657297_10.573080597026825.png,1,0,0
11.53278118699369,47.952499487453174,10.843451025202118,4.205002300423851,eval/a_11.53278118699369_47.952499487453174_10.843451025202118_4.205002300423851.png,1,0,0
11.53278118699369,48.46029346870785,10.877737449612713,4.603887748421023,eval/a_11.53278118699369_48.46029346870785_10.877737449612713_4.603887748421023.png,1,0,0
11.53278118699369,49.02203342450529,9.846474934582277,6.1986048241152325,eval/a_11.53278118699369_49.02203342450529_9.846474934582277_6.1986048241152325.png,1,0,0
11.53278118699369,49.49562737332344,9.171566050519973,5.250122156499625,eval/a_11.53278118699369_49.49562737332344_9.171566050519973_5.250122156499625.png,1,0,0
11.53278118699369,50.05087019396865,7.810120928037093,4.5835473865139225,eval/a_11.53278118699369_50.05087019396865_7.810120928037093_4.5835473865139225.png,1,0,0
11.53278118699369,50.59074567556949,8.993548820630247,7.007427079354897,eval/a_11.53278118699369_50.59074567556949_8.993548820630247_7.007427079354897.png,1,0,0
11.53278118699369,51.05694588203293,10.251007564913863,7.342935243402396,eval/a_11.53278118699369_51.05694588203293_10.251007564913863_7.342935243402396.png,1,0,0
11.53278118699369,51.58691335659488,10.854916308491962,11.070799566498874,eval/a_11.53278118699369_51.58691335659488_10.854916308491962_11.070799566498874.png,1,1,0
11.53278118699369,51.90925920100024,10.562939313364158,6.1642870325145696,eval/a_11.53278118699369_51.90925920100024_10.562939313364158_6.1642870325145696.png,1,0,0
11.53278118699369,52.415514694513604,7.228436008807139,6.142432023204323,eval/a_11.53278118699369_52.415514694513604_7.228436008807139_6.142432023204323.png,1,0,0
11.53278118699369,52.93447313678263,10.415627027942326,7.546773149478973,eval/a_11.53278118699369_52.93447313678263_10.415627027942326_7.546773149478973.png,1,0,0
11.53278118699369,53.53816015136809,8.55055364021311,4.721799412988259,eval/a_11.53278118699369_53.53816015136809_8.55055364021311_4.721799412988259.png,1,0,0
11.53278118699369,53.97987058977039,8.585035283253955,5.003259572830273,eval/a_11.53278118699369_53.97987058977039_8.585035283253955_5.003259572830273.png,1,0,0
11.53278118699369,54.40429581253505,10.485080144634564,4.4150573159265125,eval/a_11.53278118699369_54.40429581253505_10.485080144634564_4.4150573159265125.png,1,0,0
11.53278118699369,55.03158727862489,8.474500458756294,7.009087324224793,eval/a_11.53278118699369_55.03158727862489_8.474500458756294_7.009087324224793.png,1,0,0
11.53278118699369,55.49350975967697,2.2136075939040403,9.188896256834433,eval/a_11.53278118699369_55.49350975967697_2.2136075939040403_9.188896256834433.png,1,1,0
11.53278118699369,56.082123531558366,6.488017294656247,8.065557513843332,eval/a_11.53278118699369_56.082123531558366_6.488017294656247_8.065557513843332.png,1,0,0
11.53278118699369,56.58015397614002,8.38858337866446,6.431796104287197,eval/a_11.53278118699369_56.58015397614002_8.38858337866446_6.431796104287197.png,1,1,0
11.53278118699369,57.039511675310635,7.927575263722157,5.86869161190018,eval/a_11.53278118699369_57.039511675310635_7.927575263722157_5.86869161190018.png,1,0,0
11.53278118699369,57.48117497753537,6.988573826241794,6.782630742468258,eval/a_11.53278118699369_57.48117497753537_6.988573826241794_6.782630742468258.png,1,0,0
11.53278118699369,57.99239606118885,12.087098372875065,12.71221860068486,eval/a_11.53278118699369_57.99239606118885_12.087098372875065_12.71221860068486.png,1,1,0
11.53278118699369,58.52513238676727,8.09803634687818,6.7846378623540655,eval/a_11.53278118699369_58.52513238676727_8.09803634687818_6.7846378623540655.png,1,0,0
11.53278118699369,58.960229981717085,11.545979567021686,8.147027777588526,eval/a_11.53278118699369_58.960229981717085_11.545979567021686_8.147027777588526.png,1,1,0
11.53278118699369,59.40051973403389,4.069660786965185,11.652038191029206,eval/a_11.53278118699369_59.40051973403389_4.069660786965185_11.652038191029206.png,1,1,0
11.53278118699369,60.001544883779815,5.538647575351025,6.955181300865098,eval/a_11.53278118699369_60.001544883779815_5.538647575351025_6.955181300865098.png,1,1,0
11.53278118699369,60.47616322998191,6.683477208664998,8.840077937405685,eval/a_11.53278118699369_60.47616322998191_6.683477208664998_8.840077937405685.png,1,0,0
11.53278118699369,60.944733787419885,7.50162895726814,6.030594719617203,eval/a_11.53278118699369_60.944733787419885_7.50162895726814_6.030594719617203.png,1,0,0
11.53278118699369,61.503657125281855,8.502236989666802,10.329626277647229,eval/a_11.53278118699369_61.503657125281855_8.502236989666802_10.329626277647229.png,1,1,0
11.53278118699369,62.01488668354466,6.884283200492634,7.687432777934594,eval/a_11.53278118699369_62.01488668354466_6.884283200492634_7.687432777934594.png,1,0,0
11.53278118699369,62.47417271058632,6.830174689314835,8.03299511774297,eval/a_11.53278118699369_62.47417271058632_6.830174689314835_8.03299511774297.png,1,0,0
11.53278118699369,63.05741237738669,6.428482056466645,6.965993910408094,eval/a_11.53278118699369_63.05741237738669_6.428482056466645_6.965993910408094.png,1,0,0
11.53278118699369,63.581460752720076,6.774334272633328,7.207994841160459,eval/a_11.53278118699369_63.581460752720076_6.774334272633328_7.207994841160459.png,1,0,0
11.53278118699369,63.998428544904854,6.969486087286367,8.64159996518863,eval/a_11.53278118699369_63.998428544904854_6.969486087286367_8.64159996518863.png,1,0,0
11.53278118699369,64.53847543591114,6.423736461276288,8.365912706613232,eval/a_11.53278118699369_64.53847543591114_6.423736461276288_8.365912706613232.png,1,0,0
11.53278118699369,65.01938402089465,6.537318132249703,7.377611964660164,eval/a_11.53278118699369_65.01938402089465_6.537318132249703_7.377611964660164.png,1,0,0
11.53278118699369,65.44446578352255,5.886958075963135,9.513163377391894,eval/a_11.53278118699369_65.44446578352255_5.886958075963135_9.513163377391894.png,1,0,0
11.53278118699369,65.91798380099327,4.313035339007816,10.059163413288456,eval/a_11.53278118699369_65.91798380099327_4.313035339007816_10.059163413288456.png,1,0,0
11.53278118699369,66.47467193222899,6.353158897981116,8.818069009038783,eval/a_11.53278118699369_66.47467193222899_6.353158897981116_8.818069009038783.png,1,0,0
11.53278118699369,66.98315530254925,5.880856783298152,8.021942132201687,eval/a_11.53278118699369_66.98315530254925_5.880856783298152_8.021942132201687.png,1,0,0
11.53278118699369,67.49260304375615,4.9467652745900335,8.430869767603342,eval/a_11.53278118699369_67.49260304375615_4.9467652745900335_8.430869767603342.png,1,1,0
11.53278118699369,67.91365755752035,5.114457812500853,8.33362093229812,eval/a_11.53278118699369_67.91365755752035_5.114457812500853_8.33362093229812.png,1,0,0
11.53278118699369,68.40549082750258,6.001844363330301,7.7271941844565175,eval/a_11.53278118699369_68.40549082750258_6.001844363330301_7.7271941844565175.png,1,0,0
11.53278118699369,69.01595660879063,6.891360226838113,9.141297421272794,eval/a_11.53278118699369_69.01595660879063_6.891360226838113_9.141297421272794.png,1,0,0
11.53278118699369,69.56539340907379,5.673898769854244,4.671601669404987,eval/a_11.53278118699369_69.56539340907379_5.673898769854244_4.671601669404987.png,1,1,0
11.53278118699369,69.9663004228075,8.393740996551827,10.091372497090328,eval/a_11.53278118699369_69.9663004228075_8.393740996551827_10.091372497090328.png,1,1,0
11.53278118699369,70.54211916702903,6.314775634773721,9.540528778038867,eval/a_11.53278118699369_70.54211916702903_6.314775634773721_9.540528778038867.png,1,0,0
11.53278118699369,71.08196074117917,4.635281768377641,7.999751992516384,eval/a_11.53278118699369_71.08196074117917_4.635281768377641_7.999751992516384.png,1,0,0
11.53278118699369,71.59023618289291,4.848539154072808,8.77346513858957,eval/a_11.53278118699369_71.59023618289291_4.848539154072808_8.77346513858957.png,1,0,0
11.53278118699369,71.99914383166237,4.854161349804957,8.498998353260076,eval/a_11.53278118699369_71.99914383166237_4.854161349804957_8.498998353260076.png,1,0,0
11.53278118699369,72.56332536941343,4.559223638986563,7.488241356950708,eval/a_11.53278118699369_72.56332536941343_4.559223638986563_7.488241356950708.png,1,0,0
11.53278118699369,73.09683741325807,5.491171777788005,9.05531472569486,eval/a_11.53278118699369_73.09683741325807_5.491171777788005_9.05531472569486.png,1,0,0
11.53278118699369,73.42244279777219,4.619567406224739,8.785639235194886,eval/a_11.53278118699369_73.42244279777219_4.619567406224739_8.785639235194886.png,1,0,0
11.53278118699369,74.0870065620969,3.3687375255634247,8.590656715362902,eval/a_11.53278118699369_74.0870065620969_3.3687375255634247_8.590656715362902.png,1,0,0
11.53278118699369,74.44254773303037,4.772660881556497,9.687049499978095,eval/a_11.53278118699369_74.44254773303037_4.772660881556497_9.687049499978095.png,1,0,0
11.53278118699369,74.98351452130994,3.523808772913241,9.607371042473073,eval/a_11.53278118699369_74.98351452130994_3.523808772913241_9.607371042473073.png,1,0,0
11.53278118699369,75.54964678707438,4.697619598665481,9.963230978800873,eval/a_11.53278118699369_75.54964678707438_4.697619598665481_9.963230978800873.png,1,0,0
11.53278118699369,76.04713653860235,2.8907948567693635,9.331969967647613,eval/a_11.53278118699369_76.04713653860235_2.8907948567693635_9.331969967647613.png,1,0,0
11.53278118699369,76.51489086146023,2.9884132618031485,10.064927787691392,eval/a_11.53278118699369_76.51489086146023_2.9884132618031485_10.064927787691392.png,1,0,0
11.53278118699369,77.04638344420925,3.701779584883167,9.483417326627448,eval/a_11.53278118699369_77.04638344420925_3.701779584883167_9.483417326627448.png,1,0,0
11.53278118699369,77.5759386723567,4.953676496982934,5.779756723537485,eval/a_11.53278118699369_77.5759386723567_4.953676496982934_5.779756723537485.png,1,1,0
11.53278118699369,77.96891224543099,5.061404029624352,8.220095503995765,eval/a_11.53278118699369_77.96891224543099_5.061404029624352_8.220095503995765.png,1,1,0
11.53278118699369,78.52142326411207,3.9852811403535946,10.163343968849956,eval/a_11.53278118699369_78.52142326411207_3.9852811403535946_10.163343968849956.png,1,0,0
11.53278118699369,79.04724203814537,3.648673737639721,10.214350989577108,eval/a_11.53278118699369_79.04724203814537_3.648673737639721_10.214350989577108.png,1,0,0
11.53278118699369,79.42567377280753,3.9946997197884775,11.024949441268658,eval/a_11.53278118699369_79.42567377280753_3.9946997197884775_11.024949441268658.png,1,0,0
11.53278118699369,80.07522861323088,5.152522273094946,7.3562211753651905,eval/a_11.53278118699369_80.07522861323088_5.152522273094946_7.3562211753651905.png,1,1,0
11.53278118699369,80.4428292005253,2.0,8.332775935086689,eval/a_11.53278118699369_80.4428292005253_2_8.332775935086689.png,1,0,0
11.53278118699369,80.97709088053165,2.0,9.718484506414216,eval/a_11.53278118699369_80.97709088053165_2_9.718484506414216.png,1,0,0
11.53278118699369,81.5058410378077,5.480976705722777,8.768381438851456,eval/a_11.53278118699369_81.5058410378077_5.480976705722777_8.768381438851456.png,1,0,0
11.53278118699369,81.94946290676427,11.500617049022784,10.659832324421734,eval/a_11.53278118699369_81.94946290676427_11.500617049022784_10.659832324421734.png,1,1,0
11.53278118699369,82.51184379664633,3.9892109680331433,7.401275567421177,eval/a_11.53278118699369_82.51184379664633_3.9892109680331433_7.401275567421177.png,1,1,0
11.53278118699369,82.91914159184766,4.1910986339223655,10.142092033113157,eval/a_11.53278118699369_82.91914159184766_4.1910986339223655_10.142092033113157.png,1,0,0
11.53278118699369,83.40276717874386,7.727761474777881,11.412466477520763,eval/a_11.53278118699369_83.40276717874386_7.727761474777881_11.412466477520763.png,1,1,0
11.53278118699369,83.99546137857581,2.5627361782178033,9.934704402406977,eval/a_11.53278118699369_83.99546137857581_2.5627361782178033_9.934704402406977.png,1,0,0
11.53278118699369,84.5093388854358,2.0,10.320095012839795,eval/a_11.53278118699369_84.5093388854358_2_10.320095012839795.png,1,0,0
11.53278118699369,85.09943334118809,2.525261396584992,9.943829037480315,eval/a_11.53278118699369_85.09943334118809_2.525261396584992_9.943829037480315.png,1,0,0
11.53278118699369,85.4826893174887,2.064045671850126,10.647355607573648,eval/a_11.53278118699369_85.4826893174887_2.064045671850126_10.647355607573648.png,1,0,0
11.53278118699369,86.05211581540338,2.0,11.090322895014046,eval/a_11.53278118699369_86.05211581540338_2_11.090322895014046.png,1,0,0
11.53278118699369,86.53751053558223,2.0,10.146979590816152,eval/a_11.53278118699369_86.53751053558223_2_10.146979590816152.png,1,0,0
11.53278118699369,86.95937007374732,2.7254840298200538,10.39441896733141,eval/a_11.53278118699369_86.95937007374732_2.7254840298200538_10.39441896733141.png,1,0,0
11.53278118699369,87.4832682165903,3.4081103961655934,11.194066208378143,eval/a_11.53278118699369_87.4832682165903_3.4081103961655934_11.194066208378143.png,1,0,0
11.53278118699369,87.98867765687918,2.2290421300615817,10.46286315610797,eval/a_11.53278118699369_87.98867765687918_2.2290421300615817_10.46286315610797.png,1,0,0
11.53278118699369,88.440618816378,2.0147394367162974,10.684988902137666,eval/a_11.53278118699369_88.440618816378_2.0147394367162974_10.684988902137666.png,1,0,0
